Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
294,136(53257),51.588406,-0.017873,71(ba3ae),51.587939,-0.020073,160.61616060196394
295,71(ba3ae),51.587939,-0.020073,83(5da87),51.58538,-0.018712,299.6816086857669
296,83(5da87),51.58538,-0.018712,285(a833d),51.576901,-0.010768,1090.968718508203
297,285(a833d),51.576901,-0.010768,88(2d0ae),51.572725,-0.008424,491.7931436542411
298,88(2d0ae),51.572725,-0.008424,385(2a25c),51.56367,-0.010047,1013.0996574476612
299,385(2a25c),51.56367,-0.010047,79(34272),51.560526,-0.011872,371.6625895673236
300,79(34272),51.560526,-0.011872,470(e8c89),51.557658,-0.007135,457.0991628210678
301,470(e8c89),51.557658,-0.007135,541(5439a),51.553159,0.005708,1019.1482253428701
302,541(5439a),51.553159,0.005708,334(c5c16),51.543293,-0.006898,1401.1868802676702
303,334(c5c16),51.543293,-0.006898,426(b06c7),51.544443,-0.006314,134.1000284894448
